names,reviews,ratings
Sophienklinik GmbH,die positiven eindrücke beginnen mit der kontaktaufnahmekeine lange warteschleife am telefonausreichend parkplätzeam empfang kein gedrängeder datenschutz wird beachtetdie  pflegekräfte sind freundlichhilfsbereit und sprechen deutsch das essen ist einfach und stammt vom caterer ich erwarte nichts anderes und bin daher auch nicht enttäuschtdas haus ist hellfunktional und die zimmer sind gerade noch ausreichend großeng wird es wenn zwei großfamilien die patienten besuchenauch dazu habe ich keine anderen erwartungen im vergleich zu den mir bekannten häusern in hannovermhhfriderikehenrinordstadt eindeutig das bessereweil modernere und besser ausgestattete haus und das pflegepersonal ist entweder weniger belastetmotivierter oder zumindest so diszipliniertdaß der stress die patienten nicht erreicht,6
Sophienklinik GmbH,sehr kompetent  sehr freundlich  sehr sauber,6
Sophienklinik GmbH,am 2005 19 bin ich zur sophienklinik gekommen kurzum hier hat mir alles sehr gut gefallen im einzelnen die mitarbeiter am empfang freundlich zuvorkommend und hilfsbereit die einzelnen fachbereichs ärzte  wie anästhesie und stationsarzt waren sehr informativ freundlich und umfänglich im vorgespräch alle mitarbeiter der stat 1 sind sehr freundlich und hilfsbereit nicht nur die stat 1 sondern auch die anderen stat sehen gepflegt und sehr sauber au hier muss man sich wohlfühlen soweit es sein krankheitsbild zulässt vom reinigungspersonal über den essenservice bis hin zur krankenschwesterpfleger und arzt sind diese mitarbeiter tadellos insbesondere schwester lena und dr van ree diesen beiden gilt mein besonderer dank dr van ree für die beiden opsknie tepdie wirklich einwandfrei gelungen sind schw lena für ihre besondere pflege ihre ständige hilfsbereitschaft die  weit über das normale maß hinaus bewundernswert war ich würde wenn notwendig jederzeit in diese klinik zurückkommen nochmals ein großes dankeschön an alle mitarbeiter dieser klinik,6
Sophienklinik GmbH,sehr saubere kliniknette personalalle freundlich und sehr sehr nett  nasenscheidewand opmusste gemacht werdenda mein mann kaum noch luft durch bekamsollte vor über 20 jahren schon gemacht werdenaber es kam immer was dazwischen ärzte sind alle super nett und die aufklärung über op und was danach kommt top verständlich und gutdrgraute ist ein prima arzt und nimmt sich zeitauch in der praxis ist drgraute klassehat humor und ist immer gut gelauntdas gesamte team im krankenhaus und in der praxis ist klasse und freundlichwir können die klinik und drgraute sehr empfehlen,6
Sophienklinik GmbH,ich wurde an der schulter operiert aufnahmeanästhesie pflege kräfte superich fühlte mich sehr gut aufgehobenbetreut  lg,6
Sophienklinik GmbH,der gesamte aufenthalt war sehr angenehm es gab keine langen wartezeiten bei aufnahme und entlassung das pflegepersonal war ausnahmslos sehr freundlich und zuvorkommend obwohl die klnik voll ausgelastet war die ärzte und das oppersonal vermittelten während der opvorbereitung eine angstfreie und vertrauensvolle atmosphäre,6
Sophienklinik GmbH,sehr zu empfehlenfühle mich hier gut bereutsehr nettes op personaldr heiduk operierte mich  am kniesehr moderne klinikist alles super gelaufen und kann es nur empfehlendr heiduk erklärte mir ausgiebig und mit geduld die opauf station waren auch alle nett und auch hilfsbereitwürde mich wieder für die klinik und auch drheiduk entscheiden ,6
Sophienklinik GmbH,massen abfertigung in dem sterilsten umfeld dass ich je gesehen habe klinik wirkt als sei sie noch nicht fertig sicher nicht wesentlich bei der behandlung aber ganz wesentlich beim bauchgefühl als patient,2
Sophienklinik GmbH,ich wurde ambulant in der klinik operiert schon bei der aufnahme eine woche zuvor wollte man dass ich eine nacht in der klinik verbringe nach einem telefonat mit meinem behandelnden arzt dieser hat im übrigen eine hervorragende arbeit geleistet bei der ambulanten op konnte das geklärt werden es wurde das gefühl erweckt dass die klinik das natürlich gern anders gehabt hätte wie allerdings die dame bei der aufnahme welche ja ohne jegliche ärztliche kompetenz ausgestattet war das beurteilen konntewollte entzieht sich meiner kenntnis am tage der op könnte man dann nun erleben was es heißt dort ambulant operiert zu werden bzw dass das wohl nicht gern gesehen ist es gibt weder einen wartebereich ich musste geschlagene  zweieinhalb stunden in der sogenannten cafeteria im eingangsbereich warten nachdem es endlich losging könnte ich auf jeden fall meine gesamte kleidung inkl schuhe u a dinge in einer plastiktüte verstauen die betreuung im gesamten op bereich dagegen war ohne makel und sehr gut vielen dank noch einmal dafür,2
Sophienklinik GmbH,ich war schon öfter wegen verschiedener op in der alten klinik gewesen und habe dort auch mehere schmerztherapien mitgemacht aber die neue klinik  wo ich in der zeit vom 2910o7112018 wegen einer erneuten schmerztherapie war kann und werde ich mit 5 sternen plus bewerten unabhängig von der fachlichen kompetens meines orthopäden dr krukenberg und seiner kollegen und der fürsorge des pflegepersonals fühlte ich mich in der station 1 super aufgehoben wenn mann hilfe brauchte war sofort ob tag oder nacht ein ansprechpartner dadie gesamte klinik hinterlies bei mir einen sehr posetieven eindruck ob es um die sauberkeit oder hygiene ging der bäcker im erdgeschoss ist auch sehr zu empfehlen weil das preisleistungsverhältnis stimmt und alles richtig legger schmeckt die verschiedenen anwendungen die ich bekommen habe waren bis auf eine rehatraining wiehbergstr  top gewesen die klinik sollte sich von der praxis trennenweiles kann nicht sein das wir mit dem krankentransport dort in die wiehbergstr gebracht werdendie praxisräume alle geöffnet sind und ca45 min kein therapeut zu sehen war oder tel zu erreichen war zum thema datenschutz hatten wir volle zugriffsmöglichkeit in fremde daten zu sehen und wir hätten auch die praxis ausraumen können das war am 01112018 in der zeit von 13501435 das mtt training war wiedererwartend einsame spitze ich kann und werde die neue sophie immer weiterempfehlen und freue mich schon auf den tag wenn ich wieder eine schmerztherapie benötige  mit freundlichen grüssen  hermann hinrichs,6
Sophienklinik GmbH,sehr saubere und ordentliche klinik  ausgezeichnete betreung seitens der ärtze und pflegepersonal  verpflegung bestens für eine klinik sehr hilfsbereites und zuvorkommendes personal,6
Sophienklinik GmbH,perfekte prozesse von der aufnahme über die operation und die betreuung bis zur entlassung  operationsdurchführung sehr gutvon der einleitung der narkose bis zur nachsorge und schmerzbehandlung  sehr freundliche krankenschwestern zimmerkomfort sehr gut essen gut,6
Sophienklinik GmbH,alles sehr organisiert und strukuriert das ganze haus ist sehr sauber  die zimmer sind geräumig und hellteilweise mit kühlschranknach einer mandel op sehr praktisch das personal ist immer nett und hilfsbereit das op ergebniss ist sehr gut wir sind sehr zufrieden mit der sofienklinik,6
Sophienklinik GmbH,von der aufnahme bis zur entlassung ist hier alles super organisiert das personal ob in der verwaltung pflege anästhesie röntgen oder physio ist ohne ausnahme freundlich hilfsbereit entspannt und gibt einem das gefühl ein willkommener gast zu sein der arzt nimmt sich zeit die visite findet ohne hektik und mit einem lächeln statt  keine starallüren das krankenhaus ist neu daher sind auch die zimmer  hatte ein zweibettzimmer sehr gepflegt das zimmereigene bad geräumig alles sehr sauber es wird täglich gereinigt das essen war sehr schmackhaft kenne ich aus krankenhäusern anders es gibt ein freies wlan das fernsehprogramm läuft über eine app die auf eigenem ipad oder geliehenem gerät geschaut werden kann ich hatte hier als kassenpatient das gefühl erste klasse patient zu sein kann wirklich ein sehr großes lob an dieses krankenhaus aussprechen und es ohne einschränkung weiterempfehlen,6
Sophienklinik GmbH,sehr gutes personl essen gut betreuung sehr gut im badezimmer bei 4 bettzimmer fehlen ablagen und einige haken cafeteria macht leider zu den feiertagen zu das geht gar nicht schõne wäre es wenn es einige dinge wie zeitungen e t c zu kaufen gäbe,4
Sophienklinik GmbH,ich war gerade 3 tage in der sophienklinik und fühlte mich dort sehr gut aufgehoben das gebäude ist neu hell und ansprechend ein paar bilder wären zwar schön aber es gibt wichtigeres   4bettzimmer sind zwar nicht optimal aber dadurch dass sie wirklich sehr groß sind ist es kein problemes gibt eine cafeteria wo man sich aufhalten kann wenn besuch da ist und auf den fluren sind auch sitzmöglichkeiten  alles hat super geklappt angefangen von der anmeldungüber opvorbereitungunterbringung op bis hin zur versorgung und pflege nach der op  das personal ist durchweg nettfreundlich und hilfsbereit nichts wird ihnen zu viel und absolut kompetent  auch vom medizinischen standpunkt kann ich nur postitives berichten sogar am wochenende kommt der arzt zur visite   das essen ist gut und reichlich ich habe schlichtweg absolut nichts zu bemängeln und kann diese große neue belegklinik nur weiter empfehlen,6
Sophienklinik GmbH,klinikgebaeude sehr modern jedoch sehr steril und kühl eingerichtet bilder wären schön  das personal ist sehr sehr freundlich und bemüht den aufenthalt angenehm zu gestalten leider bekommt man jedoch mit dass viele abläufe chaotisch sind und mit mehr organisation zu bewerkstelligen wären  die konservative behandlung werde ich nicht mehr in anspruch nehmen da man hierfür me keine zeit hat  spritzen massage und ein wenig bewegung kann ich auch in häuslicher umgebung erhalten,0
Sophienklinik GmbH,ich war vom 2011221117 als patient in der sophienklinik der 1 eindruck war sehr clean und modern allerdings auch noch ein wenig lieblos liegt vielleicht an der erst kürzlichen eröffnung ein bisschen farbe oder bilder würden der umgebung gut tun  mein aufenthalt lief wirklich sehr reibungslos ab die aufnahme ging schnell und problemlos   das zimmer war okay die lüftung ist etwas laut wenn man was anderes gewohnt ist ansonsten war alles sehr sauber und ausreichend der schrank im zimmer bietet ausreichend platz das wertwach war leider nicht nutzbar da das schließsystem nochmal geändert werden soll  das bad im zimmer ist schön groß allerdings fehlt etwas zur ablage man kommt aber trotzdem gut zurecht   das essen war völlig okay ich meine man ist ja auch nicht im hotel ich fand es wirklich gut und ausreichend vorallem die brötchen am morgen sind echt super  das personal war super gut alle sehr freundlich und bemüht einem den aufenthalt so angenehm wie möglich zu gestalten  wenn man nach einer schwester geklingelt hat ging es sehr schnell das sich jemand um einen gekümmert hat  großes lob an das team von der allgemein chirurgie bzw proktologie auch das team rund um die anästhesie war wirklich spitze und sehr einfühlsam,6
Sophienklinik GmbH,das haus ist nach eigenen angaben die größte belegarztklinik in deutschland das neue haus wurde im september eröffnet meine erwartungen an eine moderne klinik waren hoch es wurde jedes negativklischee bedient  osteuropäische krankenschwestern schwarze putzmänner essen von apetito unterbringung im 4ja vierbettzimmer im bad zu wenig haken keinerlei ablage für utensilien die türen klemmen oder sind schwergängig was für frisch operierte unüberwindbar ist die kommunikation mit der stationsärztin war fragwürdig weil ich eine sprachbarriere vermute es fehlen rückzugsmöglichkeiten außerhalb der krankenzimmer die lüftung ist vollkommen unzureichend die fenster müssen immer geöffnet sein die schränke können nicht verschlossen werden  für das wertfach muss ein hausmeister kommen um die kombination zu verstellen bei der essensveteilung wird nicht gelesen sondern die tabletts werden an irgendwen verteilt als wir die dame auf den fehler hinwiesen wurden wir mit das passiert schon mal ist so abgebügelt  in diesem haus habe ich den eindruck dass auf kosten des personals und der patienten eine gewinnmaximierung betrieben wird,0
Sophienklinik GmbH,nie wieder  auf empfehlung meines orthopäden habe ich mich 4 tage zur multimodalen schmerztherapie in der sophienklinik aufgehalten  versprochen waren laut aufklärung tägliche infusion injektion kg massage rückenschule elektrotherapie stufenbettlagerung  da eine konservative therapie in der regel nicht so intensiv durchgeführt werden kann wie unter stationären bedingungen am aufnahmetag sollte eine körperliche untersuchung durch den stationsarzt stattfinden  von all dem ist nicht allzu viel durchgeführt worden so dass ich den aufenthalt in der klinik als sehr unbefriedigend empfand lediglich die schmerzinfusion und eine klitzekleine einheit krankengymnastik im bett ca 15 min fanden täglich statt ansonsten wurde die angekündigte tägliche massage  nicht durchgeführt  wegen personalmangel die anleitung zur anwendung des mitgebrachten tensgerätes fand ebenfalls nicht statt nachdem wir patienten zum vereinbarten termin mittwoch um 1700 h ein witz wo wir doch alle schon seit montag dort stationär waren 20 minuten gewartet haben erfuhren wir errst auf nachfrage dass die zuständige dame urlaub hat zur einweisung muß ich nun noch mals extra in die orthopädiepraxis tägliche visiten erfolgten im hauruckverfahren eine geplante facettenkoagulation konnte nicht durchgeführt werden da das gerät kaputt warnun soll ich in 14 tagen noch mals stationär in die klinik um mich dieser behandlung zu unterziehen wenn wenigstens alles andere gestimmt hätte stattdessen unfreundliches genervtes personal mit ausnahme von pfleger holger und physiotherapeut anatoliy mangelhafte sanitäreinrichtungen eine dusche für die ganze station mangelnde hygiene mein mit blut vollgetropftes bettlaken wurde nicht gewechselt das essen eine katastrophe wie kann ein koch so einen fraß zubereiten     jetzt muß ich erst mal von diesem aufenthalt erholen,0
