Name,Department,Date,Title,Review,Rating
Sana Klinikum Hameln-Pyrmont,Chirurgie,04.05.2015,Alles super!,"['Sowohl die Betreuung vor als auch nach der OP war super! Das Team (Ärzte und Schwestern) waren super nett und immer für den Patienten da. Auf der Station habe ich mich, obwohl ich es nicht bin, gefühlt, als wäre ich privat versichert.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Karina07,04.05.2015,Immer wieder gern!,['Super nette Betreuung vor und auch nach der OP. Ärzte und auch Schwestern waren sehr nett und ich fühlte mich sehr gut aufgehoben.'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Kardiologie,28.04.2015,Vollkommen unzureichend,"['Mein Mann wurde mit Schlaganfall ins Sana Klinikum gebracht. Die Tage darauf waren ein wahrer Alptraum. Ich möchte jedem, der die Wahl hat, abraten sich für dieses Krankenhaus zu entscheiden.  Der Grund? Vollständige Unterbesetzung, überlastetes Personal, inadäquates Verhalten des Personals, keine entsprechende Therapie für Schlaganfall-Patienten, unzureichende Fürsorge und erniedrigende Behandlung. Ein paar Beispiele die das illustrieren', '- Nach der Einlieferung gab der Oberarzt die Anordnung, sofort einen MRT, Ultraschall, Herzecho zu machen und meinen Mann zur Reha anzumelden. Bei der nächsten Visite meldete ich, dass noch nichts ausgeführt war.Alles musste nochmals angeordnet werden. ', '- Mein Mann wurde in ein 3-Bett Zimmer “eingeschoben“, wo schon 4 Betten standen. Sein Bett stand in dem schmalen Gang zwischen den anderen Betten. ', '- Den Tag nach der Aufnahme war mein Mann verschwunden. Niemand wusste wo er war. Anstatt adäquater Unterstützung war die erste Reaktion “Wir können nicht auf alle Patienten aufpassen.“ Letztendlich fanden wir ihn verwirrt im Eingangsbereich. ', '- Mein Mann ging ohne Hilfe duschen, fiel, konnte nicht selbst wieder aufstehen. Man wusste, dass er duschte, aber niemand passte auf. Erst als ich kam und nachfragte wo er war, wurde in der Dusche nachgeschaut. Dort lag er schon einige Zeit am Boden. ', '- Auf meinen Antrag kam mein Mann in ein 2-Bett-Zimmer. Sein Zimmernachbar saß, nur mit T-Shirt und Unterhose bekleidet, stundenlang angebunden im Stuhl, bat ständig ihn frei zu lassen. Ein anderes Mal lag er im Bett und musste dringend zur Toilette. Auf sein Klingeln reagierte niemand, auch nicht auf mein Klingeln und das der Neurologin, die gerade meinen Mann untersuchte. Letztendlich urinierte er ins Bett. Als ich das meldete, bekam ich eine mürrische Reaktion. Viel später kam eine Schwester um ihn sauber zu machen. ', 'Diese Beispiele machen hoffentlich deutlich, warum wir jedem abraten, der die Wahl hat, sich für dieses Krankenhaus zu entscheiden']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Gastrologie,21.04.2015,Aufenthalt im Sana Hameln mit negativen Eindrücken,"['Also ich finde das die Schwestern ihre Arbeit versuchen nachzukommen aber sie sind manchmal überfordert duch unterbesetzung,mein behandelnder Arzt War sehr kompetent hat mir das super erklärt und ich fühlte mich in sehr guten Händen!!!!In Sachen Sauberkeit könnte man au einiges besser machen die Sitzecken sind versifft und schmuddelig!']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Frauen,20.04.2015,ausschabung,"['Ich fuhr abends in die Klinik mit starken Blutungen und Bauchschmerzen. War in der 8ssw.', 'Ich wurde sehr schnell untersucht&der Oberarzt wurde noch zu rate gezogen. ', 'Mir wurde also eine Fehlgeburt mitgeteilt und das eine ausschabung notwendig sei. (keine Alternativmöglichkeiten)', 'Mir wurde Blut abgenommen um festzustellen ob die op noch in der Nacht notwendig wäre. ', 'Wobei der Oberarzt mir schon mittteilte das der op für ernsthafte Probleme,  wie einen Kaiserschnitt frei gehalten werden sollte und das auch zu anstrengend für das Personal wäre. ', 'In der Zeit sollte ein Aufklärungsgespräch stattfinden.  Stattdessen saß ich sicherlich fast eine Stunde alleine mit der gerade erhaltenen Mitteilung meiner Fehlgeburt da.', 'Nachdem ich dann einige male auf Toilette war, weil ich so viel Blut verlor kam die Krankenschwester auf mich zu. Brachte mich in einen Warteraum und wollte mir bereits ein Hemd für die op geben. Nachdem ich sie darauf hinwies das dieses vielleicht nicht stattfinden würde,  war sie so nett und holte meinen Partner mit ins Wartezimmer. Dort warteten wir dann auch eine gefühlte Ewigkeit bis die Ärztin kam um mit mir das Aufklärungsgespraech zu führen.  Blutwerte waren immer noch nicht da. Nach einer weiteren stunde wurde mir mitgeteilt das eine op in der Nacht nicht mehr nötig wäre und ich am Sonntag morgen um 9 uhr operiert werden sollte.', 'Vorher musste ich aber noch auf den Narkosearzt warten um diese zu besprechen.  ', 'Die Unterhaltung war kurz.', 'Er selber wusste wohl scheinbar nicht was gemacht werden sollte.', 'Nach knapp 4 h fuhr ich dann nach hause und war am nächsten morgen um 8uhr im Krankenhaus. Dort zog sich auch wieder alles hin& die Krankenschwester war aber sehr nett und teilte mir mit das die op kurz nach 9 uhr stattfinden sollte. Leider kam keiner um mich zum op zu bringen. Nach viel hin&her wurde ich um 10 uhr operiert.  Heute war ich bei meiner fa. Es wurde kein embryo entfernt. Die ausschabung war also unnötig&mein Körper hat alles allein geregelt.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,20.04.2015,Der Informationsfluss und die Zusammenarbeit mit Angehörigen und Pflegeheim waren hervorragend,"['Bei meiner Mutter (93 Jahre alt)sollte die Luxation der Oberarmkugel unter Kurznarkose retourniert werden.', 'Meine Mutter (93)hatte heftige Schmerzen im Oberarm und der Notarzt hielt eine Abklärung in Ihrem Klinikum für notwendig.', 'Telefonisch wurde ich vom Chirurgen sowie vom Anästhesisten über das Vorhaben (die Luxation der Oberarmkugel sollte unter Kurznarkose retourniert werden) bzw. den Erfolg und die Risiken der Narkose aufgeklärt.', 'Nach erfolgreicher Retournierung und Stabilisierung konnte ich meine Mutter am Abend auf der Station B3 besuchen. Sie hatte alles gut überstanden und wurde jetzt gut versorgt. Heute einen Tag später kehrte sie schon in ihr Pflegeheim zurück.', 'Das Pflegeheim und ich wurden von einem Arzt telefonisch darüber unterrichtet.', 'Vielen Dank an alle für die gut verständlichen Antworten auf meine Fragen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Andi689498,16.04.2015,Rundum zufrieden,"['Ich bin rundum zufrieden mit der Klinik. Es gab mehrere ausführliche Gespräche über die OP bzw. andere Möglichkeiten. Die Aufnahme und die OP selbst sind reibungslos verlaufen. Die Narbe ist sehr gut geworden und ich hoffe, dass die Umstellung mittelfristig auch die vorher vorhandenen Probleme (Ständig Schmerzen in Knie) beseitigt hat.', 'Auch die Betreuung auf der Station war sehr gut und das Essen ist in Ordnung gewesen.', 'Ich danke Herrn Dr. Hankemeier und seinem Team für alles.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Chirurgie,10.04.2015,"Sehr gute OP, Betreuung bei Aufenthalt tagesformabhängig","['Oberschenkelhalskopfbruch bei über 80jähriger Patientin sehr gut operiert. Ist auf dem Bein nun fitter als vorher und fühlt sich auch gut damit. In dem Alter ist der Körper schon arg lädiert. ', 'OP wurde routiniert und sehr gut ausgeführt. ', '', 'Personal und Ärzte waren zuvorkommend, fachlich versiert und haben viel erklärt. Zuwendung zum Patienten war da, bei Entlassung merkte man nicht, dass die Verlegung in die Reha Standard ist. ', '', 'Wehrmutstropfen: gerade bei älteren Menschen sind Umgangsformen wichtig. Guten Tag und auf Wiedersehen konnten wohl nicht alle Mitarbeiter...']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Kindermedizin,06.04.2015,schnelle und zufriedenstellende Behandlung,"['Wir waren mit unserer kleinen Tochter in der Notaufnahme. Sie hatte sich einen Splitter in die Hand gerissen. Wir mussten nicht sehr lange warten, obwohl es sehr voll war. Der Arzt und die Helferin waren sehr nett, haben kurz gefragt was passiert sei, sind dann schnell auf die Wunde eingegangen und haben gut erklärt was wie passiert, sowie wie die weiterbehandlung auszusehen hat. Das ganze ging sehr schnell und hygienisch. Auch unsere kleine fühlte sich trotz der splitterentfernung ganz wohl.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Kardiologie,30.03.2015,Lässt zu wünschen übrig,"['Zulange Wartezeiten,nur Assistensärzte, schlechte Absprachen der einzelnen Abteilungen.Nicht genügend Personal auf der Station..']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Orthopädie,27.03.2015,Knorpelschaden am Sprunggelenk,"['Wurde zwei mal am Sprunggelenk operiert. Gute Beratung, Operationen verfiefen gut und auch die stationäre Weiterbehandlung war gut. Auch die Schwestern auf der Station versuchen alles um den Aufendhalt so Angenehm wie möglich zu gestalten. Würde jeder Zeit wieder in das Klinikum gehen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Pippo84,26.03.2015,Notaufname,"['Nach einem Zusammenprall beim Fußball spielen wurde ich mit Verdacht auf Jochbeinbruch ins Krankenhaus eingeliefert.', '', 'Nach kurzer Wartezeit wurde erst eine Untersuchung durch den Arzt vorgenommen und anschließend wurde ich zum CT gebracht. Zum Glück stellte sich heraus, dass es sich nur um eine starke Prellung handelt.', '', 'Personal war freundlich und die Wartezeiten waren in Ordnung.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Diabetes,25.03.2015,Leider wieder einmal versagt!!!!,"['Leider habe ich seit heute Nachmittag wieder einmal mitbekommen, wie ignorant, unmenschlich, unfreundlich und desinteressiert dieses Pflegepersonal zum größten Teil auf der Station 5a leider ist!!! Meine Mutter war schon des öfteren auf dieser Station. Seit 3 Jahren jedes Jahr ein mal und mit jedem Jahr wird es für meine Mutter unzumutbarer!!! Dieses mal war es der Höhepunkt!!', 'Meine Mutter liegt seit Freitag in dieser Klinik und wurde auf die Station 4b in ein 3 Bett Zimmer gelegt, weil sie etwas mit der Lunge und den Bronchien hat! Eine freundliche Station vom Personal her, freundlich, fürsorglich, nett, hilfsbereit, kurzum genau das Gegenteil von der Station 5a. Dann wurde sie leider auf die 5a um verlegt wegen Diabetes Einstellung. Wir baten das Pflegepersonal höfflich darum, ob es nicht möglich währe meiner Mutter einmal die Haare zu waschen oder wenn die Zeit es zulassen würde sie einmal zu Duschen! Die Antwort von dem Pfleger, das können sie gerne machen!!!!', 'Damit war ich gemeint!!! Meine Mutter hatte so fettige Haare, das ich das dann selber gemacht habe!! Dazu muss ich noch sagen, meine Mutter ist 87 Jahre und körperlich nicht mehr sehr fit vor allen Dingen nicht nach der Lungenentzündung die meine Mutter vor 3 Wochen hatte und ich bin schwerbehindert, was diese Angelegenheit für uns sehr erschwerte!!! Wir haben es dann letztendlich doch geschafft und waren beide danach fix und fertig!!! Nun meine Frage, warum ist es nicht mehr möglich für das Pflegepersonal,diese einfachen menschliche Bedürfnisse für die Patienten  hin und wieder zu erledigen?? Was ich nur denke, arme alte Senioren oder überhaupt Patienten die keine Angehörigen mehr haben und in diesem Klinikum liegen, sie werden wohl über Tage vergessen und bleiben in ihrem Dreck liegen!!!! Bei der Krankenkasse habe ich danach auch angerufen und die meinten sie würden in dieser Angelegenheit schon einen Weg finden!!! ', 'Schade liebes Sana Klinikum aber ich denke nie wieder zu euch!!!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Skyfly_de,20.03.2015,Kompetent und im ergebnis 1A!,"['Ich habe mir am Augenlid eine Wucherung entfernen lassen. Schon im Vorgespräch wurden mir meine Ängste (das Auge ist ja irgendwie schon wichtig) sehr gut genommen und ich bin zuversichtlich zum OP Termin in das Ambulante OP Zentrum im Sana Gesundheitscampus Wilhelmstraße gegangen.', 'Dort waren alle Mitarbeiterinnen sehr freundlich und kompetent! Die Abläufe griffen gut ineinander und vermittelten ein gutes Gefühl. ', 'Die OP selber war weit weniger unangenehm als ich vermutet hatte. Im Anschluss benötigte ich nicht eine einzige Schmerztablette, kühlen reichte völlig. ', 'Dr. Allert und sein Team waren ruhig und konzentriert bei der Sache und dementsprechend klein waren Narbe, Schwellung oder Bluterguss. Nach einer Woche wurden Fäden gezogen und alles war vergessen.', 'Kosmetisch 1A, keine Schwellung, kein Bluterguss, und funktional top.', 'Was will man mehr?']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,sally.young,16.03.2015,neurochirurgie zu empfehlen,"['Ich bin seit August 2013 Stammkunde im sana', 'Über meinen zuständigen neurochirurgen kann ich nur positives berichten', 'Mein letzter Aufenthalt War vom 4. Bis 10.3.15', 'Einige Schwestern haben scheinbar ihren Beruf verfehlt  (komme selber aus der Branche )', 'Lernschwestern oder Praktikanten auf pflegebedürftige Menschen loszulassen ohne vernünftige Einarbeitung geht garnicht', 'Am meisten  hat es mich schockiert das ein Arzt bei der Visite über einen Patienten nicht Bescheid weiß']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Onkologie,15.03.2015,Danke an die ökologische Abteilung Dr. Krebbel,"['Die Schwestern und Ärzte der Onkologie Chen Ambulanz sind 14.  Ich war 6Monate jede Woche zur Behandlung da. Ich habe mich immer gut aufgehoben gefühlt.  Ohne die Zuwendung der Schwestern hätte ich alles nicht so gut überstanden. Dafür mein Dank und auch die Hochachtung vor der Arbeit, die geleistet wird.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,05.03.2015,Danke für ein jetzt schmerzfreies Leben !!,"['Stabilisierungs-OP im Mai 2014, erst Voruntersuchung, dann Aufklärungsgespräch, sofort Terminvorgabe für OP innerhalb von 3 Wochen ( nach ca. 6 Jahren Schmerzen und ca. 300 Spritzen in den LWS- Bereich. Dann OP und alles war super, Kontrolle der OP am nächsten Tag per CT - alles in Ordnung und schon nach 4 Tagen fast schmerzfrei entlassen - Vielen Dank !', '', 'Was erwarten denn Andere von einem Krankenhaus ?', 'Ein 5- Sterne- Wellness- Hotel mit Roomservice ?', '', 'Ich sage euch allen :', 'Wir sind hier nicht bei: Wünsch Dir was, sondern bei: So isses !', '', 'Vielen Dank ans gesamte Sanaklinikum - gerne wieder ( muss aber nicht sein ).']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
